-5.891200893253929038e+00,-9.618200046101286205e+00
-7.360250231162174472e+00,-8.620948855304090941e+00
-1.781348684371041324e+00,5.266499155871419147e-01
-7.868494428549764663e+00,-8.675318437721889708e+00
-6.835361650333151573e+00,-8.983511127472819879e+00
-8.419518799269823384e-02,2.820579966074977518e-01
1.146128794437429183e-01,4.681303443194387293e-01
-1.134868000359545492e+00,-1.889508736491030128e+00
6.404523288748661392e-01,2.897999782048652939e+00
-9.133860604135353611e+00,-8.163583670552831961e+00
-1.212338939590742903e+00,4.871075449666777413e-01
1.430510073455607545e+00,1.390581075185589377e+00
4.066675579790557826e+00,2.942996432186979483e+00
1.607290524401809417e+00,1.894451209080071141e+00
-9.637514687099599797e-01,2.115260494997520002e+00
4.850402780449688755e+00,1.690176723638531886e+00
4.041045248445931826e+00,1.774179956863061181e+00
-1.439596433951592647e-01,5.650863614204451046e-01
2.030598302596681837e+00,2.500804367316267651e+00
2.741647693439061229e+00,1.308798023785699316e+00
1.041695809070783518e+00,1.552080142223665415e+00
2.476778126640297728e-01,1.658911040035695006e+00
-1.306117631497177856e+00,4.234811736498545365e+00
-5.195539741947201584e+00,-9.594096458072256084e+00
4.866863067221757766e-01,2.975515752386880930e+00
2.027566683773648903e-01,-1.140896729811484933e+00
8.861558055062301875e-02,1.098001856176233026e+00
-3.189547745681965640e+00,-1.060350384678847568e+01
5.337642183101262816e+00,2.471332603468842315e+00
2.148797993806867701e-01,-3.098320547390966961e+00
-8.826065835504284252e+00,-8.488246786463307103e+00
1.268663771970481413e+00,5.619834952743001377e-01
-5.366185555517659189e+00,-1.008893269593560760e+01
5.688840967394234727e-02,6.708871743375634245e-02
2.909480149430240914e+00,3.436372110556586534e+00
1.549176946009844791e+00,5.895840525477307192e-01
-1.184783568514418572e+00,-4.124923338860141619e+00
5.861488523817862673e-01,-4.434647501295768124e-01
-4.031438388976656406e-01,1.482317570181728827e+00
1.546680225161179978e+00,1.192614395440201314e-01
-7.276655832537858082e+00,-9.770978340450978905e+00
-1.000961030718042349e-01,2.120390577204875449e+00
-4.372641265796164967e-01,-2.642419110014782468e+00
-6.250683060837542993e-01,5.559787528220595298e+00
4.129760546859448378e-01,1.612447037767359870e+00
-6.398177143547846946e+00,-9.270891538068010362e+00
-5.307709763993843310e+00,-1.004407013088010814e+01
-2.245170081062951573e-01,2.693145285388576227e+00
-5.985250948467838450e-01,-2.454704277644507826e+00
-2.880669192199852180e+00,-1.027661818190177456e+01
9.886115917578378598e-01,-7.188711642574876493e-01
1.521996226329960455e+00,-2.918255644715836095e+00
-4.094785112238383817e-01,5.615729459348361985e-01
-6.576988864048615824e+00,-9.898850661616879876e+00
-5.765960120456361970e+00,-1.083898459317422613e+01
-9.143119220957944826e-01,-8.459477421017720655e-03
1.649361390683949380e-01,6.456204529545425119e-01
-6.072941624874307109e+00,-9.915999606060553972e+00
-1.114861905657321905e+00,-2.680390997673299580e+00
-7.700836282614485384e+00,-1.009004850220274285e+01
-7.083353123703236554e-01,-2.801988082221021248e+00
-8.626699013485207956e+00,-7.697702711445921331e+00
3.473998472668360371e-01,9.290308354944980529e-01
4.587430731546033869e+00,3.834682346632102945e+00
5.244912691079793632e+00,3.042817308744296234e+00
-6.042081144663973724e+00,-9.439412318016124459e+00
-6.057458693601242672e+00,-9.473957226573833879e+00
-2.370062754051480702e+00,-1.064489748963838878e+01
-4.642312787778817729e+00,-9.420244647373293034e+00
2.357560976693008903e-01,-3.378869687720892578e+00
1.313968018567838403e+00,-5.616105189812632403e-01
6.082176163170505134e-02,-6.755599382072127179e-01
-4.508459675700227542e+00,-1.109293302407362880e+01
-6.507742128010010951e+00,-9.593589394298213335e+00
-7.519527837199083464e+00,-8.697078840184927273e+00
-1.917385885803557954e+00,-1.124991435386352556e+01
-4.041007650563710030e+00,-1.081027825099222994e+01
2.739565556844683947e+00,2.656164781649390960e+00
-1.659518626846845368e+00,1.389434327191590157e-01
-3.301029612288597370e+00,-1.071256353556026397e+01
2.188359673989209497e+00,-1.483013213302040390e+00
-4.335512228104472676e+00,-1.016886567377587625e+01
1.929271805599373169e+00,1.725451399396785046e+00
-5.322996964243138507e+00,-8.559766917424436627e+00
2.885983031829379795e-03,4.184765946992605734e+00
7.028825457832474921e-01,-1.314021347124203487e-01
1.770021036794441338e+00,2.036408611150597014e+00
-6.276560644522145793e+00,-9.961842429964363532e+00
-5.700694660042007200e-01,4.657895427411590461e+00
7.463870499815234982e-01,1.480450265285721656e+00
1.218265935603370265e+00,8.720981803127518805e-01
4.100702077110978117e-01,-2.390607809533342287e+00
-5.066889898868918607e+00,-8.938145475311703336e+00
2.157597245358820803e+00,2.280498134348248662e+00
-1.603308975382562895e+00,-1.180564531774064285e+01
2.855235352617135458e+00,1.466686891001095727e+00
-6.835295917387453457e+00,-9.256267969008023400e+00
5.094430469153356178e+00,3.393716765090864840e+00
-8.118434731936923221e-01,-2.232329333577995456e+00
1.626082510941251780e+00,2.304597537664972329e+00
1.816653740879108136e+00,2.054894557519115317e+00
-5.593052657658082794e+00,-9.409362563895763643e+00
-1.078809136603928520e+00,-2.713365334817613661e+00
8.932834581704223176e-01,2.042568569973109760e+00
1.150140375065094034e+00,-1.243409226645603916e+01
2.242577584743100871e+00,2.094644504398521789e+00
1.453281235871061450e-01,-2.999524749245819688e+00
-7.370331180128960824e+00,-8.935271951030983928e+00
2.683024350365035282e+00,1.295311400507882738e+00
-7.235228045212148906e+00,-9.316791200617736024e+00
-1.429993159563753169e+00,1.331804623810917354e+00
-7.999176635938924917e+00,-8.772027365604639471e+00
3.971119297741192433e-01,3.425260067509907635e-01
2.700405942566079798e+00,2.755699129335982267e+00
1.946375905818626961e-01,7.193654221168088725e-02
-2.480255547306163821e-01,2.028316550946151153e+00
-3.111783486150989653e-01,-2.406506431353619746e+00
3.211521251982204728e+00,2.867615804049493455e+00
4.391272105108329771e-01,1.574266685401636501e+00
-5.043803021920308716e+00,-1.061231894417866428e+01
6.750597462690360873e-01,-4.494506143990427915e+00
2.541492464159758491e+00,2.085424892348482828e+00
-3.117482029712224101e+00,-1.007323771842519911e+01
-1.932986247849002026e-01,4.281143867455217134e-01
-6.828239338761502353e+00,-9.333531850582410527e+00
-1.495913874547096123e+00,3.593406155355007847e+00
6.763471553260216318e-01,2.330631475705023270e+00
-3.421769766576087335e+00,-1.122548653653797501e+01
-2.387144580611219258e+00,-1.032230257897484549e+01
-2.341805574432500592e-01,-8.742944054080450389e-01
-1.701426165081215969e-01,3.032354597632397564e+00
-3.230479005147834926e-01,1.146286288624730254e+00
2.326047206250960731e+00,2.525725362613306935e+00
3.020321484529161715e+00,2.208294428702080481e+00
-4.894587203198215164e+00,-1.006877192261143428e+01
5.284319774547230342e-01,-2.126785500348110869e+00
1.352739318873764640e+00,1.521460852680988740e+00
-5.247554258081708944e+00,-1.020081449236076132e+01
3.102673037455092597e+00,2.695560406091221939e+00
-2.661053243799719414e+00,-1.110595966734673468e+01
6.234883856158458526e-01,-2.090524749403634974e+00
2.176678747660559576e+00,3.890705384340704676e+00
-6.103696331099401462e+00,-9.491725029407275471e+00
-4.261841214100371644e+00,-1.039043601579051490e+01
4.576721861177199813e+00,1.961723452402855949e+00
-6.674310345780834375e+00,-8.674021494543817212e+00
-1.963357541374118664e+00,6.879192439800470016e-01
-6.471916060999010512e+00,-9.541049381845439825e+00
-3.572049863139116432e+00,-1.198628129968824041e+01
-1.958373874755672706e+00,-1.096246728518146263e+01
7.461865957866424814e-01,7.804822667943245307e-01
-3.111396421551990255e+00,-1.064062501160392493e+01
7.910574565381853773e-01,-2.764477578910979894e+00
-2.477532380742477613e+00,-1.031172190614473649e+01
-7.740164330714206287e+00,-9.582516441765340787e+00
1.030336890394301319e+00,-2.181373336031115162e+00
5.580186580929532347e+00,2.022333363960727048e+00
-5.645011712078263244e+00,-1.008965956945253062e+01
3.007380251481193145e+00,1.644904059543303099e+00
-8.705138259019651770e+00,-9.462785800927127511e+00
4.303859147013465725e-01,1.890246040245995740e+00
-5.253706771629210737e-01,3.328895274038347729e+00
-3.850435183548658991e+00,-1.048168411341389827e+01
1.359777167903867046e+00,-7.818306904408350855e-01
7.275971777523337902e-01,-4.957664021932333576e+00
-1.171768399997491494e+00,1.152421781867346340e+00
-1.723649806953995611e+00,-1.127153471986288835e+01
-1.538975020074145217e+00,-1.121444316547498410e+01
2.486109491426921614e-01,9.809031574454817326e-01
-1.198465144083763079e+01,-7.879695354296817555e+00
7.888656310376531700e-01,4.292820374938738581e+00
9.827645604308190563e-01,2.581878860228707495e+00
-8.991746316774062109e+00,-8.582670859756062143e+00
2.635119804481882433e-01,1.859289353353222873e+00
3.699583588689848490e+00,2.401183626057270981e+00
-6.194078253619164087e+00,-9.648186907203021079e+00
1.727539546635905587e+00,8.709687257562597207e-01
1.315857668391379853e+00,7.828926908385205330e-01
7.141810233627582383e-01,1.105731550174442246e+00
8.239837391672059086e-01,-3.139045594299117781e+00
-4.032949477688096529e+00,-9.753891860174784156e+00
-5.896588551989058402e+00,-9.080367653191217414e+00
8.035093519811939977e-01,1.952471581409508605e+00
-1.382543350322726017e+00,4.670946396252960708e-01
1.981079961063495487e-01,-5.156640575065095433e+00
7.453157351009440656e-01,1.412674943807967765e+00
2.458665372679951222e+00,1.585822237593693895e+00
1.095420881282867409e+00,1.555330607209528981e+00
-4.144487894307254727e+00,-1.011953072804238118e+01
4.052496112450117982e-01,7.050208130184395516e-01
-7.244669325180728592e+00,-9.412922135844512539e+00
1.625522631681188379e+00,1.594079060721082186e+00
-5.957677460408403292e+00,-9.806110365397442408e+00
5.693366258920639078e-01,1.971244318442988641e+00
-6.189204106250836723e+00,-9.150987989411342838e+00
1.702874290231223942e+00,-2.251883155498984213e+00
-2.909100597413150968e+00,-1.068147369182671014e+01
-6.225099970058144194e+00,-1.008571455540282535e+01
-9.205415116530914210e-02,-2.386303722758275736e+00
-2.714431936981015259e+00,-1.109219012312490094e+01
